round,grad_total_norm_mean,grad_backbone_norm_mean,grad_head_norm_mean,grad_cos_consecutive_mean,grad_cos_to_mean_mean,grad_train_val_cos,grad_n_probe_batches,experiment
11,0.6934517225542951,0.5826196977545471,0.3593601885263781,0.32580159055486313,0.3773031684094384,0.0724356238482692,8.0,baseline_llm_us
12,0.7486531180137732,0.6573174720771802,0.34782585489188433,0.3263054995381894,0.4998351178063201,0.15878942119629197,8.0,baseline_llm_us
13,0.667371827125588,0.5718692327761886,0.3315073788254811,0.2969751642077195,0.41583178700218654,0.04596739791481095,8.0,baseline_llm_us
14,0.7168880434612375,0.5960183945503401,0.38073190975567484,0.20437987963602225,0.4640545310641172,0.45031213645223545,8.0,baseline_llm_us
15,0.6657186210865311,0.5805131072905189,0.3152726840044896,0.16614140672774105,0.3992223030120446,0.1644954001676948,8.0,baseline_llm_us
1,1.6630755093624399,1.1680110932231251,1.1436826164545466,0.8437419584605577,0.9281457168486155,0.9055527466591039,8.0,baseline_random
2,1.2297332094196496,0.8857196216691685,0.8156184609956589,0.638203608051991,0.8246045384441091,0.9049652432073303,8.0,baseline_random
3,0.94614891629269,0.7895348961646731,0.4946753800035748,0.5188430558925375,0.7515140488953569,0.773968787952951,8.0,baseline_random
4,0.8526892313727895,0.6545981951703337,0.5201466780030364,0.582259813549213,0.747493059805446,0.7190398860574948,8.0,baseline_random
5,0.7342771559271453,0.5771073992624285,0.41979416672406894,0.537905954977812,0.7167932693185911,0.4910768569588785,8.0,baseline_random
6,0.6714841594977601,0.5278008794989791,0.39131447141939946,0.4501930147154941,0.6562519804821246,0.6167007048898551,8.0,baseline_random
7,0.6741035600232124,0.5221579395584972,0.3846999217784698,0.5067502955283067,0.632864951049683,0.8069249470641051,8.0,baseline_random
8,0.5702490892853441,0.4338716884905157,0.3410988031812551,0.28889874171571606,0.5644940550399087,0.6168032649546318,8.0,baseline_random
9,0.6494858767998004,0.5026628526173076,0.3732579173155801,0.46841246222025434,0.6722270503369809,0.7407404422422392,8.0,baseline_random
10,0.5963316557869269,0.465002612105535,0.337898861602217,0.4953521643625902,0.611842148705764,0.6328372092472652,8.0,baseline_random
11,0.5042443384081541,0.40624946288546643,0.2818010554956541,0.44274663446181783,0.5788083069759358,0.1460656250822323,8.0,baseline_random
12,0.518905442603157,0.4346339228991952,0.26958236124103524,0.3787121644576414,0.4454891247692795,0.2709084386819548,8.0,baseline_random
